Date,Adj Close,Close,High,Low,Open,Volume
2025-08-08,517.9031982421875,522.0399780273438,524.6599731445312,519.4099731445312,522.5999755859375,15531000
2025-08-11,517.6353759765625,521.77001953125,527.5900268554688,519.719970703125,522.2999877929688,20194400
2025-08-12,525.0462036132812,529.239990234375,530.97998046875,522.7000122070312,523.75,18667000
2025-08-13,516.454833984375,520.5800170898438,532.7000122070312,519.3699951171875,532.1099853515625,19619200
2025-08-14,518.3396606445312,522.47998046875,525.9500122070312,520.1400146484375,522.5599975585938,20269100
2025-08-15,516.0480346679688,520.1699829101562,526.0999755859375,519.0800170898438,522.77001953125,25213300
2025-08-18,513.0023193359375,517.0999755859375,522.8200073242188,514.02001953125,521.5900268554688,23760600
2025-08-19,505.7304382324219,509.7699890136719,515.1599731445312,508.54998779296875,515.0,21481000
2025-08-20,501.7125549316406,505.7200012207031,511.0,504.44000244140625,509.8699951171875,27723000
2025-08-21,501.0666198730469,504.239990234375,507.6300048828125,502.7200012207031,503.69000244140625,18443300
2025-08-22,504.037841796875,507.2300109863281,510.7300109863281,502.4100036621094,504.25,24324200
2025-08-25,501.0865173339844,504.260009765625,508.19000244140625,504.1199951171875,506.6300048828125,21638600
2025-08-26,498.8804626464844,502.0400085449219,504.9800109863281,498.510009765625,504.3599853515625,30835700
2025-08-27,503.5509033203125,506.739990234375,507.2900085449219,499.8999938964844,502.0,17277900
2025-08-28,506.4326477050781,509.6400146484375,511.0899963378906,505.5,507.0899963378906,18015600
2025-08-29,503.501220703125,506.69000244140625,509.6000061035156,504.489990234375,508.6600036621094,20961600
2025-09-02,501.9410705566406,505.1199951171875,506.0,496.80999755859375,500.4700012207031,18128000
2025-09-03,502.1696472167969,505.3500061035156,507.7900085449219,502.32000732421875,503.7900085449219,16345100
2025-09-04,504.7731628417969,507.9700012207031,508.1499938964844,503.1499938964844,504.29998779296875,15509500
2025-09-05,491.884765625,495.0,511.9700012207031,492.3699951171875,509.07000732421875,31994800
2025-09-08,495.06463623046875,498.20001220703125,501.20001220703125,495.0299987792969,498.1099853515625,16771000
2025-09-09,495.2732849121094,498.4100036621094,502.25,497.70001220703125,501.42999267578125,14410500
2025-09-10,497.22100830078125,500.3699951171875,503.2300109863281,496.7200012207031,502.9800109863281,21611800
2025-09-11,497.8569641113281,501.010009765625,503.1700134277344,497.8800048828125,502.25,18881600
2025-09-12,506.6910095214844,509.8999938964844,512.5499877929688,503.8500061035156,506.6499938964844,23624900
2025-09-15,512.1166381835938,515.3599853515625,515.469970703125,507.0,508.7900085449219,17143800
2025-09-16,505.83642578125,509.0400085449219,517.22998046875,508.6000061035156,516.8800048828125,19711900
2025-09-17,506.81024169921875,510.0199890136719,511.2900085449219,505.92999267578125,510.6199951171875,15816600
2025-09-18,505.2501220703125,508.45001220703125,513.0700073242188,507.6600036621094,511.489990234375,18913700
2025-09-19,514.6705322265625,517.9299926757812,519.2999877929688,510.30999755859375,510.55999755859375,52474100
2025-09-22,511.21240234375,514.4500122070312,517.739990234375,512.5399780273438,515.5900268554688,20009300
2025-09-23,506.0252380371094,509.2300109863281,514.5900268554688,507.30999755859375,513.7999877929688,19799600
2025-09-24,506.9394226074219,510.1499938964844,512.47998046875,506.9200134277344,510.3800048828125,13533700
2025-09-25,503.8390808105469,507.0299987792969,510.010009765625,505.0400085449219,508.29998779296875,15786500
2025-09-26,508.2411804199219,511.4599914550781,513.9400024414062,506.6199951171875,510.05999755859375,16213100
2025-09-29,511.3613586425781,514.5999755859375,516.8499755859375,508.8800048828125,511.5,17617800
2025-09-30,514.6903686523438,517.9500122070312,518.1599731445312,509.6600036621094,513.239990234375,19728200
2025-10-01,516.4392700195312,519.7100219726562,520.510009765625,511.69000244140625,514.7999877929688,22632300
2025-10-02,512.4942626953125,515.739990234375,521.5999755859375,510.67999267578125,517.6400146484375,21222900
2025-10-03,514.0940551757812,517.3499755859375,520.489990234375,515.0,517.0999755859375,15112300
2025-10-06,525.2435302734375,528.5700073242188,531.030029296875,518.2000122070312,518.6099853515625,21388600
2025-10-07,520.6823120117188,523.97998046875,529.7999877929688,521.4400024414062,528.2899780273438,14615200
2025-10-08,521.546875,524.8499755859375,526.9500122070312,523.0900268554688,523.280029296875,13363400
2025-10-09,519.1123657226562,522.4000244140625,524.3300170898438,517.4000244140625,522.3400268554688,18343600
2025-10-10,507.74432373046875,510.9599914550781,523.5800170898438,509.6300048828125,519.6400146484375,24133800
2025-10-13,510.81488037109375,514.0499877929688,516.4099731445312,511.67999267578125,516.4099731445312,14284200
2025-10-14,510.3379211425781,513.5700073242188,515.280029296875,506.0,510.2300109863281,14684300
2025-10-15,510.19879150390625,513.4299926757812,517.1900024414062,510.0,514.9600219726562,14694700
2025-10-16,508.3902587890625,511.6099853515625,516.8499755859375,508.1300048828125,512.5800170898438,15559600
2025-10-17,510.347900390625,513.5800170898438,515.47998046875,507.30999755859375,509.0400085449219,19867800
2025-10-20,513.5376586914062,516.7899780273438,518.7000122070312,513.4299926757812,514.6099853515625,14665600
2025-10-21,514.4021606445312,517.6599731445312,518.6900024414062,513.0399780273438,517.5,15586200
2025-10-22,517.2639770507812,520.5399780273438,525.22998046875,517.7100219726562,521.1500244140625,18962700
2025-10-23,517.283935546875,520.5599975585938,523.9500122070312,518.6099853515625,522.4600219726562,14023500
2025-10-24,520.314697265625,523.6099853515625,525.3499755859375,520.7100219726562,522.7899780273438,15532400
2025-10-27,528.1749877929688,531.52001953125,534.5800170898438,529.010009765625,531.780029296875,18734700
2025-10-28,538.6585693359375,542.0700073242188,553.719970703125,540.77001953125,550.0,29986700
2025-10-29,538.1417846679688,541.5499877929688,546.27001953125,536.72998046875,544.9400024414062,36023000
2025-10-30,522.451171875,525.760009765625,534.969970703125,522.1199951171875,530.47998046875,41023100
2025-10-31,514.5512084960938,517.8099975585938,529.3200073242188,515.0999755859375,528.8800048828125,34006400
2025-11-03,513.776123046875,517.030029296875,524.9600219726562,514.5900268554688,519.8099975585938,22374700
2025-11-04,511.0931701660156,514.3300170898438,515.5499877929688,507.8399963378906,511.760009765625,20958700
2025-11-05,503.96826171875,507.1600036621094,514.8300170898438,506.5799865722656,513.2999877929688,23024300
2025-11-06,493.9715576171875,497.1000061035156,505.70001220703125,495.80999755859375,505.6600036621094,27406500
2025-11-07,493.6933288574219,496.82000732421875,499.3800048828125,493.25,496.95001220703125,24019800
2025-11-10,502.8155517578125,506.0,506.8500061035156,498.79998779296875,500.0400085449219,26101500
2025-11-11,505.4786682128906,508.67999267578125,509.6000061035156,502.3500061035156,504.79998779296875,17980000
2025-11-12,507.9232177734375,511.1400146484375,511.6700134277344,499.1199951171875,509.3599853515625,26574900
2025-11-13,500.12261962890625,503.2900085449219,513.5,501.2900085449219,510.30999755859375,25273100
2025-11-14,506.96923828125,510.17999267578125,511.6000061035156,497.44000244140625,498.2300109863281,28505700
2025-11-17,504.296142578125,507.489990234375,512.1199951171875,504.9100036621094,508.45001220703125,19092800
2025-11-18,490.6824035644531,493.7900085449219,502.9800109863281,486.7799987792969,495.3699951171875,33815100
2025-11-19,484.0543518066406,487.1199951171875,495.19000244140625,482.8299865722656,490.1000061035156,23245300
2025-11-20,476.308837890625,478.42999267578125,493.57000732421875,475.5,492.7099914550781,26802500
2025-11-21,470.0268249511719,472.1199951171875,478.9200134277344,468.2699890136719,478.5,31769200
2025-11-24,471.89849853515625,474.0,476.8999938964844,468.0199890136719,475.0,34421000
2025-11-25,474.8752136230469,476.989990234375,479.1499938964844,464.8900146484375,474.07000732421875,28019800
2025-11-26,483.3475341796875,485.5,488.30999755859375,481.20001220703125,486.30999755859375,25709100
2025-11-28,489.82867431640625,492.010009765625,492.6300048828125,486.6499938964844,487.6000061035156,14386700
2025-12-01,484.5820007324219,486.739990234375,489.8599853515625,484.6499938964844,488.44000244140625,23964000
2025-12-02,487.82757568359375,490.0,493.5,486.32000732421875,486.7200012207031,19562700
2025-12-03,475.6119689941406,477.7300109863281,484.239990234375,475.20001220703125,476.32000732421875,34615100
2025-12-04,478.70819091796875,480.8399963378906,481.32000732421875,476.489990234375,479.760009765625,22318200
2025-12-05,481.01788330078125,483.1600036621094,483.3999938964844,478.8800048828125,482.5199890136719,22608700
2025-12-08,488.8430480957031,491.0199890136719,492.29998779296875,484.3800048828125,484.8900146484375,21965900
2025-12-09,489.8385925292969,492.0199890136719,492.1199951171875,488.5,489.1000061035156,14696100
2025-12-10,476.43829345703125,478.55999755859375,484.25,475.0799865722656,484.0299987792969,35756200
2025-12-11,481.3265075683594,483.4700012207031,486.0299987792969,475.8599853515625,476.6300048828125,24669200
2025-12-12,476.4084167480469,478.5299987792969,482.45001220703125,476.3399963378906,479.82000732421875,21248100
2025-12-15,472.7148742675781,474.82000732421875,480.7200012207031,472.5199890136719,480.1000061035156,23727700
2025-12-16,474.2779235839844,476.3900146484375,477.8900146484375,470.8800048828125,471.9100036621094,20705600
2025-12-17,474.00909423828125,476.1199951171875,480.0,475.0,476.9100036621094,24527200
2025-12-18,481.8342590332031,483.9800109863281,489.6000061035156,477.8900146484375,478.19000244140625,28573500
2025-12-19,483.7656555175781,485.9200134277344,487.8500061035156,482.489990234375,487.3599853515625,70836100
2025-12-22,482.7701110839844,484.9200134277344,488.7300109863281,482.69000244140625,486.1199951171875,16963000
2025-12-23,484.6915283203125,486.8500061035156,487.8299865722656,484.739990234375,484.9800109863281,14683600
2025-12-24,485.8563232421875,488.0199890136719,489.1600036621094,484.8299865722656,485.67999267578125,5855900
2025-12-26,485.5476989746094,487.7099914550781,488.1199951171875,485.9599914550781,486.7099914550781,8842200
2025-12-29,484.9404296875,487.1000061035156,488.3500061035156,484.17999267578125,484.8599853515625,10893400
2025-12-30,485.3187255859375,487.4800109863281,489.67999267578125,485.5,485.92999267578125,13944500
2025-12-31,481.4758605957031,483.6199951171875,488.1400146484375,483.29998779296875,487.8399963378906,15601600
2026-01-02,470.84320068359375,472.94000244140625,484.6600036621094,470.1600036621094,484.3900146484375,25571600
2026-01-05,470.7536315917969,472.8500061035156,476.07000732421875,469.5,474.05999755859375,25250300
2026-01-06,476.3885192871094,478.510009765625,478.739990234375,469.75,473.79998779296875,23037700
2026-01-07,481.3265075683594,483.4700012207031,489.70001220703125,477.95001220703125,479.760009765625,25564200
2026-01-08,475.9902648925781,478.1099853515625,482.6600036621094,475.8599853515625,481.239990234375,18162600
2026-01-09,477.15509033203125,479.2799987792969,479.82000732421875,472.20001220703125,474.05999755859375,18491000
2026-01-12,475.06439208984375,477.17999267578125,480.989990234375,475.67999267578125,476.6700134277344,23519900
2026-01-13,468.5832824707031,470.6700134277344,475.7799987792969,465.95001220703125,474.67999267578125,28545800
2026-01-14,457.34332275390625,459.3800048828125,468.20001220703125,457.1700134277344,466.4599914550781,28184300
2026-01-15,454.6353759765625,456.6600036621094,464.25,455.8999938964844,464.1199951171875,23225800
2026-01-16,457.8211669921875,459.8599853515625,463.19000244140625,456.4800109863281,457.8299865722656,34246700
2026-01-20,452.5048828125,454.5199890136719,456.79998779296875,449.2799987792969,451.2200012207031,26130000
2026-01-21,442.1410217285156,444.1099853515625,452.69000244140625,438.67999267578125,452.6000061035156,37980500
2026-01-22,449.1398620605469,451.1400146484375,452.8399963378906,444.70001220703125,447.6199951171875,25349400
2026-01-23,463.8841857910156,465.95001220703125,471.1000061035156,450.5299987792969,451.8699951171875,38000200
2026-01-26,468.19500732421875,470.2799987792969,474.25,462.0,465.30999755859375,29291200
2026-01-27,478.4493103027344,480.5799865722656,482.8699951171875,473.1600036621094,473.70001220703125,29213900
2026-01-28,479.49468994140625,481.6300048828125,483.739990234375,478.0,483.2099914550781,36875400
2026-01-29,431.57806396484375,433.5,442.5,421.0199890136719,439.989990234375,128855300
2026-01-30,428.38232421875,430.2900085449219,439.6000061035156,426.45001220703125,439.1700134277344,58566800
2026-02-02,421.49298095703125,423.3699951171875,430.739990234375,422.25,430.239990234375,42219900
2026-02-03,409.3868713378906,411.2099914550781,422.04998779296875,408.55999755859375,422.010009765625,61424100
2026-02-04,412.3536682128906,414.19000244140625,419.79998779296875,409.239990234375,411.0,45012400
2026-02-05,391.9246520996094,393.6700134277344,408.29998779296875,392.32000732421875,407.44000244140625,66289200
2026-02-06,399.3615417480469,401.1400146484375,401.7900085449219,392.9200134277344,399.1700134277344,53515300
2026-02-09,411.76629638671875,413.6000061035156,414.8900146484375,400.8699951171875,404.8500061035156,45480500
2026-02-10,411.437744140625,413.2699890136719,423.67999267578125,412.70001220703125,419.6199951171875,44857900
2026-02-11,402.57720947265625,404.3699951171875,416.4599914550781,401.010009765625,416.17999267578125,42491000
2026-02-12,400.05841064453125,401.8399963378906,406.20001220703125,398.010009765625,405.0,40802400
2026-02-13,399.5407409667969,401.32000732421875,405.5400085449219,398.04998779296875,404.45001220703125,34091600
2026-02-17,395.1004943847656,396.8599853515625,400.5199890136719,394.5299987792969,399.2200012207031,32078800
2026-02-18,397.828369140625,399.6000061035156,402.55999755859375,396.32000732421875,398.1300048828125,23223400
2026-02-19,397.5988464355469,398.4599914550781,404.42999267578125,396.6700134277344,400.69000244140625,28234000
2026-02-20,396.37152099609375,397.2300109863281,400.1199951171875,395.1600036621094,396.1099853515625,34015200
2026-02-23,383.6390686035156,384.4700012207031,395.3599853515625,383.1000061035156,395.0,43238300
2026-02-24,388.1593017578125,389.0,389.3599853515625,381.7099914550781,384.1400146484375,33884700
2026-02-25,399.7342224121094,400.6000061035156,401.4700012207031,390.1600036621094,390.5299987792969,43625500
2026-02-26,400.851806640625,401.7200012207031,407.489990234375,398.739990234375,404.7099914550781,34405900
2026-02-27,391.8912048339844,392.739990234375,396.82000732421875,389.8800048828125,390.8800048828125,51367200
2026-03-02,397.6886291503906,398.54998779296875,401.19000244140625,390.6300048828125,392.8599853515625,35474900
2026-03-03,403.0570068359375,403.92999267578125,406.70001220703125,392.6700134277344,393.1400146484375,38199200
2026-03-04,404.32427978515625,405.20001220703125,411.0299987792969,400.30999755859375,401.2699890136719,35808000
2026-03-05,409.79241943359375,410.67999267578125,411.6099853515625,404.3999938964844,404.4200134277344,39001300
2026-03-06,408.0761413574219,408.9599914550781,413.04998779296875,408.510009765625,409.20001220703125,31123900
2026-03-09,408.5251770019531,409.4100036621094,410.2099914550781,403.5,404.9200134277344,30131900
2026-03-10,404.8830871582031,405.760009765625,410.20001220703125,402.92999267578125,410.0299987792969,31706400
2026-03-11,404.0049743652344,404.8800048828125,409.010009765625,401.5899963378906,405.57000732421875,25512100
2026-03-12,400.9914855957031,401.8599853515625,406.1199951171875,401.7099914550781,404.6300048828125,27263900
2026-03-13,394.69512939453125,395.54998779296875,404.79998779296875,394.25,401.0,26848000
2026-03-16,399.08563232421875,399.95001220703125,400.6300048828125,394.7900085449219,398.07000732421875,27733700
2026-03-17,398.5467834472656,399.4100036621094,404.3999938964844,397.75,400.2699890136719,26228300
2026-03-18,390.9432678222656,391.7900085449219,398.0,391.0,397.1300048828125,25908500
2026-03-19,388.1792297363281,389.0199890136719,392.489990234375,387.05999755859375,390.1000061035156,25138800
2026-03-20,381.0447082519531,381.8699951171875,387.0,380.1199951171875,386.7900085449219,50853200
2026-03-23,382.1722717285156,383.0,387.2099914550781,381.67999267578125,383.8999938964844,29680100
2026-03-24,371.9344177246094,372.739990234375,382.4700012207031,371.8500061035156,382.3599853515625,42733600
2026-03-25,370.2381286621094,371.0400085449219,377.05999755859375,369.6300048828125,376.9200134277344,31181200
2026-03-26,365.1790771484375,365.9700012207031,374.7200012207031,365.19000244140625,370.82000732421875,36836600
2026-03-27,355.9989318847656,356.7699890136719,362.45001220703125,356.510009765625,361.8999938964844,37883400
2026-03-30,358.1842041015625,358.9599914550781,365.3599853515625,356.2799987792969,361.8999938964844,44797000
2026-03-31,369.3699951171875,370.1700134277344,372.8999938964844,363.07000732421875,364.54998779296875,45244400
2026-04-01,368.57171630859375,369.3699951171875,373.989990234375,368.20001220703125,373.489990234375,29417200
2026-04-02,372.6528625488281,373.4599914550781,373.6400146484375,364.1499938964844,367.2099914550781,24099100
2026-04-06,372.0741271972656,372.8800048828125,373.7300109863281,369.5,373.489990234375,16146600
2026-04-07,371.48541259765625,372.2900085449219,372.45001220703125,366.55999755859375,370.3399963378906,21443300
2026-04-08,373.52099609375,374.3299865722656,385.0,371.4100036621094,384.9800109863281,33064800
2026-04-09,372.26373291015625,373.07000732421875,373.5,367.04998779296875,372.5,30435300
2026-04-10,370.0684814453125,370.8699951171875,375.6400146484375,370.0299987792969,372.9800109863281,28111100
2026-04-13,383.539306640625,384.3699951171875,384.5400085449219,371.0199890136719,373.6099853515625,35745800
2026-04-14,392.2604064941406,393.1099853515625,394.69000244140625,386.5199890136719,387.9200134277344,37504500
2026-04-15,410.3312683105469,411.2200012207031,414.3699951171875,396.7300109863281,398.0,45063400
2026-04-16,419.35174560546875,420.260009765625,420.82000732421875,412.1400146484375,419.8599853515625,41642400
2026-04-17,421.87628173828125,422.7900085449219,431.5799865722656,420.69000244140625,424.82000732421875,48568200
2026-04-20,417.1664733886719,418.07000732421875,423.3299865722656,416.29998779296875,421.1499938964844,27582200
2026-04-21,423.2433166503906,424.1600036621094,427.17999267578125,417.20001220703125,420.239990234375,32048500
2026-04-22,431.984375,432.9200134277344,433.70001220703125,423.6700134277344,426.19000244140625,29378200
2026-04-23,414.8514709472656,415.75,423.6600036621094,411.4100036621094,419.8900146484375,38308000
2026-04-24,423.7023010253906,424.6199951171875,424.95001220703125,415.79998779296875,416.9700012207031,27457400
2026-04-27,423.9018859863281,424.82000732421875,427.1099853515625,417.07000732421875,422.3800048828125,30867300
2026-04-28,428.3222961425781,429.25,429.9200134277344,421.8999938964844,424.57000732421875,30438100
2026-04-29,423.5426330566406,424.4599914550781,426.82000732421875,420.2900085449219,424.5799865722656,38288300
2026-04-30,406.8987121582031,407.7799987792969,414.4200134277344,398.010009765625,410.80999755859375,70909400
2026-05-01,413.5443115234375,414.44000244140625,417.1099853515625,410.44000244140625,412.79998779296875,31372400
2026-05-04,412.72607421875,413.6199951171875,420.7799987792969,410.79998779296875,411.5400085449219,28066500
2026-05-05,410.4909362792969,411.3800048828125,416.7799987792969,408.79998779296875,415.32000732421875,25700900
2026-05-06,413.0653381347656,413.9599914550781,418.4200134277344,405.1099853515625,408.0,30285900
2026-05-07,419.8606262207031,420.7699890136719,427.9800109863281,418.760009765625,420.1099853515625,34942400
2026-05-08,414.22283935546875,415.1199951171875,418.6300048828125,414.0,417.3900146484375,33383800
2026-05-11,411.7681579589844,412.6600036621094,412.69000244140625,405.5,407.8699951171875,35657900
2026-05-12,406.8887023925781,407.7699890136719,415.5,406.6400146484375,414.4800109863281,38594200
2026-05-13,404.3342590332031,405.2099914550781,406.30999755859375,401.0299987792969,403.20001220703125,29667100
2026-05-14,408.5451354980469,409.42999267578125,411.8399963378906,400.8800048828125,404.4800109863281,27077500
2026-05-15,421.0081481933594,421.9200134277344,428.1700134277344,412.9100036621094,414.2699890136719,50771200
2026-05-18,422.6246643066406,423.5400085449219,425.1199951171875,415.6099853515625,416.6199951171875,32564100
2026-05-19,416.51788330078125,417.4200134277344,432.70001220703125,416.489990234375,429.8999938964844,33018700
2026-05-20,420.1499938964844,421.05999755859375,422.1000061035156,411.29998779296875,414.1700134277344,27864000
2026-05-21,419.0899963378906,419.0899963378906,426.3399963378906,415.7099914550781,424.75,31393500
2026-05-22,418.57000732421875,418.57000732421875,424.3999938964844,416.3299865722656,419.5400085449219,22390300
2026-05-26,416.0299987792969,416.0299987792969,419.7699890136719,413.0199890136719,416.42999267578125,30398000
2026-05-27,412.6700134277344,412.6700134277344,415.94000244140625,409.5799865722656,411.010009765625,28901500
2026-05-28,426.989990234375,426.989990234375,429.489990234375,412.6700134277344,412.9800109863281,47250500
2026-05-29,450.239990234375,450.239990234375,450.3299865722656,432.3599853515625,432.54998779296875,79654400
2026-06-01,460.5199890136719,460.5199890136719,466.32000732421875,458.2699890136719,464.8399963378906,53628900
2026-06-02,441.30999755859375,441.30999755859375,453.5,440.42999267578125,446.8800048828125,37036800
2026-06-03,427.3399963378906,427.3399963378906,440.3900146484375,424.25,438.45001220703125,39037000
2026-06-04,428.04998779296875,428.04998779296875,436.1499938964844,426.4100036621094,435.80999755859375,26899500
2026-06-05,416.6700134277344,416.6700134277344,429.4700012207031,414.3999938964844,428.3399963378906,34782200
2026-06-08,411.739990234375,411.739990234375,417.1600036621094,408.55999755859375,414.1400146484375,32086700
2026-06-09,403.4100036621094,403.4100036621094,411.9800109863281,398.4800109863281,409.0299987792969,35317300
2026-06-10,397.3599853515625,397.3599853515625,405.0400085449219,397.1600036621094,398.54998779296875,32576000
2026-06-11,390.3399963378906,390.3399963378906,396.8500061035156,384.0,395.2099914550781,47224100
2026-06-12,390.739990234375,390.739990234375,391.739990234375,382.2699890136719,391.42999267578125,34865800
2026-06-15,399.760009765625,399.760009765625,401.75,392.8500061035156,396.79998779296875,32266400
2026-06-16,393.8299865722656,393.8299865722656,396.8399963378906,390.69000244140625,395.7900085449219,31506800
2026-06-17,378.9100036621094,378.9100036621094,390.3699951171875,377.32000732421875,390.25,41987800
2026-06-18,379.3999938964844,379.3999938964844,381.3699951171875,373.2799987792969,377.82000732421875,59714200
2026-06-22,367.3399963378906,367.3399963378906,381.6300048828125,367.07000732421875,375.739990234375,45171100
2026-06-23,373.94000244140625,373.94000244140625,377.2200012207031,370.6700134277344,372.3800048828125,40647600
2026-06-24,365.4599914550781,365.4599914550781,378.8800048828125,364.7799987792969,371.57000732421875,44509900
2026-06-25,352.8299865722656,352.8299865722656,364.2300109863281,349.20001220703125,362.7699890136719,66179000
2026-06-26,372.9700012207031,372.9700012207031,376.6099853515625,355.42999267578125,357.1499938964844,186201600
2026-06-29,368.57000732421875,368.57000732421875,380.5,359.8999938964844,377.5,51229900
2026-06-30,373.0199890136719,373.0199890136719,374.1499938964844,367.45001220703125,371.0299987792969,44945700
